id,cpu_request,mem_request,inter_arrival_us,life_time_us
instance_8013,64.0,320.0,978000000,4413000000
instance_8016,64.0,320.0,0,16135000000
instance_8023,96.0,480.0,0,652838000000
instance_8017,48.0,240.0,1000000,42961000000
instance_8019,96.0,480.0,123000000,26402000000
instance_8020,96.0,480.0,0,29012000000
instance_8021,64.0,320.0,0,74819000000
instance_8024,64.0,320.0,151000000,1028396000000
instance_8025,64.0,320.0,479000000,92277000000
instance_8026,192.0,960.0,597000000,367793000000
instance_8028,64.0,320.0,303000000,13828000000
instance_8029,64.0,320.0,630000000,201144000000
instance_8031,48.0,240.0,1476000000,970393000000
instance_8030,64.0,320.0,1000000,4171000000
instance_8032,64.0,320.0,330000000,21965000000
instance_8033,64.0,320.0,209000000,4915000000
instance_8034,64.0,320.0,0,19055000000
instance_8036,12.0,120.0,15000000,6035000000
instance_8035,12.0,120.0,3000000,886000000
instance_8037,64.0,320.0,13000000,21763000000
instance_8038,64.0,320.0,120000000,14446000000
instance_8039,64.0,320.0,510000000,91288000000
instance_8041,12.0,120.0,286000000,5103000000
instance_8042,64.0,320.0,918000000,61789000000
instance_8043,48.0,200.0,0,87442000000
instance_8044,48.0,200.0,0,87442000000
instance_8045,48.0,240.0,1000000,293554000000
instance_8046,64.0,320.0,1231000000,117320000000
instance_8047,12.0,120.0,348000000,4617000000
instance_8048,12.0,120.0,0,8082000000
instance_8049,64.0,320.0,792000000,18194000000
instance_8050,64.0,320.0,120000000,290833000000
instance_8052,64.0,320.0,781000000,1159000000
instance_8054,48.0,240.0,369000000,1608694000000
instance_8053,48.0,240.0,1000000,22187000000
instance_8055,64.0,320.0,59000000,23317000000
instance_8056,64.0,320.0,1106000000,179635000000
instance_8057,12.0,120.0,181000000,9279000000
instance_8058,192.0,960.0,352000000,311381000000
instance_8059,64.0,320.0,2167000000,169887000000
instance_8060,64.0,320.0,90000000,82608000000
instance_8061,12.0,120.0,808000000,5653000000
instance_8062,64.0,320.0,92000000,27210000000
instance_8063,64.0,320.0,210000000,7249000000
instance_8064,64.0,320.0,0,84513000000
instance_8065,8.0,40.0,205000000,227810000000
instance_8066,8.0,40.0,0,233600000000
instance_8067,64.0,320.0,5000000,1000440000000
instance_8068,64.0,320.0,91000000,280071000000
instance_8069,64.0,320.0,29000000,82041000000
instance_8070,64.0,320.0,0,318134000000
instance_8071,64.0,320.0,212000000,9526000000
instance_8072,64.0,320.0,959000000,80806000000
instance_8073,64.0,320.0,0,273799000000
instance_8074,192.0,960.0,158000000,181039000000
instance_8075,192.0,960.0,841000000,329971000000
instance_8076,192.0,960.0,119000000,252359000000
instance_8077,192.0,937.5,209000000,1107903000000
instance_8078,12.0,120.0,284000000,181461000000
instance_8079,12.0,120.0,0,181444000000
instance_8080,64.0,320.0,161000000,78225000000
instance_8081,64.0,320.0,40000000,756000000
instance_8082,64.0,320.0,289000000,78925000000
instance_8083,64.0,320.0,691000000,78470000000
instance_8084,192.0,960.0,217000000,742700000000
instance_8085,192.0,960.0,60000000,10182000000
instance_8086,64.0,320.0,19000000,2033000000
instance_8087,8.0,40.0,1172000000,368440000000
instance_8088,64.0,320.0,347000000,7931000000
instance_8089,64.0,320.0,0,94954000000
instance_8090,12.0,120.0,419000000,1147000000
instance_8091,12.0,120.0,0,1147000000
instance_8092,64.0,320.0,194000000,5067000000
instance_8093,64.0,320.0,77000000,98114000000
instance_8094,64.0,320.0,90000000,344078000000
instance_8095,12.0,120.0,765000000,31646000000
instance_8096,8.0,40.0,10000000,176520000000
instance_8098,12.0,120.0,8000000,31259000000
instance_8099,8.0,40.0,1000000,886348000000
instance_8105,8.0,32.0,26000000,120931000000
instance_8109,8.0,40.0,1000000,3679000000
instance_8111,8.0,40.0,0,120694000000
instance_8112,8.0,40.0,0,120704000000
instance_8113,8.0,40.0,0,120885000000
instance_8116,8.0,40.0,0,176565000000
instance_8117,8.0,40.0,0,886321000000
instance_8110,8.0,16.0,1000000,120654000000
instance_8114,8.0,16.0,0,120867000000
instance_8115,8.0,40.0,0,176573000000
instance_8121,48.0,240.0,241000000,103546000000
instance_8122,64.0,320.0,0,262923000000
instance_8123,64.0,320.0,0,730413000000
instance_8124,96.0,480.0,0,2248133000000
instance_8143,48.0,200.0,0,105101000000
instance_8125,64.0,320.0,190000000,6670000000
instance_8127,96.0,480.0,560000000,200036000000
instance_8128,192.0,960.0,44000000,464186000000
instance_8129,96.0,480.0,106000000,107981000000
instance_8130,96.0,480.0,181000000,7958000000
instance_8134,8.0,40.0,425000000,355000000
instance_8135,8.0,16.0,0,1881000000
instance_8133,8.0,40.0,1000000,355000000
instance_8136,8.0,40.0,0,348000000
instance_8138,12.0,120.0,32000000,321000000
instance_8139,12.0,120.0,0,409000000
instance_8140,64.0,320.0,91000000,73052000000
instance_8141,64.0,320.0,19000000,337513000000
instance_8142,64.0,320.0,91000000,14947000000
instance_8126,48.0,240.0,99000000,131000000
instance_8144,48.0,240.0,156000000,1208785000000
instance_8145,48.0,240.0,106000000,6931000000
instance_8147,8.0,40.0,201000000,87968000000
instance_8148,8.0,40.0,2000000,544000000
instance_8149,8.0,40.0,0,8169000000
instance_8150,8.0,40.0,0,368383000000
instance_8151,8.0,40.0,0,368438000000
instance_8152,8.0,40.0,0,368525000000
instance_8153,64.0,400.0,396000000,6326000000
instance_8154,64.0,320.0,0,67663000000
instance_8155,64.0,320.0,0,70778000000
instance_8157,64.0,320.0,1000000,315610000000
instance_8158,96.0,480.0,0,814488000000
instance_8159,96.0,480.0,0,824964000000
instance_8160,64.0,320.0,0,1493801000000
instance_8162,96.0,480.0,1000000,9976000000
instance_8163,96.0,480.0,0,6135000000
instance_8165,96.0,480.0,0,825633000000
instance_8164,96.0,480.0,2000000,259981000000
instance_8146,48.0,240.0,338000000,108000000
instance_8167,12.0,120.0,147000000,2708000000
instance_8168,12.0,120.0,0,2708000000
instance_8169,12.0,120.0,0,2708000000
instance_8170,8.0,40.0,0,3712000000
instance_8172,8.0,16.0,0,3603000000
instance_8173,8.0,16.0,0,3657000000
instance_8174,8.0,40.0,0,3666000000
instance_8175,8.0,40.0,0,3689000000
instance_8176,8.0,40.0,0,98704000000
instance_8177,64.0,320.0,120000000,1380018000000
instance_8178,64.0,320.0,0,80273000000
instance_8179,64.0,320.0,60000000,15350000000
instance_8180,64.0,320.0,400000000,4953000000
instance_8181,48.0,240.0,0,62547000000
instance_8182,48.0,300.0,102000000,1319591000000
instance_8184,64.0,320.0,329000000,251683000000
instance_8185,48.0,240.0,30000000,58000000
instance_8195,48.0,200.0,0,392420000000
instance_8186,64.0,320.0,150000000,359573000000
instance_8189,48.0,200.0,150000000,5028000000
instance_8190,8.0,40.0,110000000,5999000000
instance_8191,64.0,320.0,161000000,5295000000
instance_8193,64.0,320.0,609000000,68228000000
instance_8194,96.0,480.0,0,80544000000
instance_8198,48.0,240.0,600000000,128000000
instance_8199,192.0,960.0,240000000,1147266000000
instance_8206,8.0,16.0,367000000,3530000000
instance_8207,8.0,16.0,0,6958000000
instance_8208,8.0,16.0,0,6971000000
instance_8209,8.0,16.0,0,23945000000
instance_8210,8.0,40.0,0,113794000000
instance_8188,48.0,200.0,132000000,131000000
instance_8211,12.0,120.0,153000000,982000000
instance_8212,48.0,240.0,189000000,233559000000
instance_8213,48.0,240.0,0,822657000000
instance_8137,48.0,200.0,740000000,109873000000
instance_8215,96.0,480.0,83000000,66208000000
instance_8219,64.0,320.0,0,1200639000000
instance_8222,64.0,400.0,0,4560000000
instance_8224,64.0,320.0,0,248651000000
instance_8216,64.0,320.0,1000000,188280000000
instance_8217,64.0,320.0,0,700548000000
instance_8223,64.0,320.0,0,63009000000
instance_8225,96.0,480.0,0,290655000000
instance_8226,64.0,320.0,926000000,11021000000
instance_8227,64.0,320.0,5000000,1573808000000
instance_8228,64.0,320.0,2000000,137000000
instance_8229,48.0,240.0,6000000,10891000000
instance_8218,64.0,320.0,125000000,773964000000
instance_8214,48.0,200.0,415000000,1004283000000
instance_8230,48.0,200.0,46000000,100929000000
instance_8231,48.0,200.0,222000000,564096000000
instance_8232,64.0,320.0,224000000,6714000000
instance_8234,8.0,16.0,115000000,3587000000
instance_8235,8.0,40.0,0,3723000000
instance_8236,8.0,16.0,0,20554000000
instance_8237,2.0,16.0,0,20640000000
instance_8239,8.0,40.0,0,20633000000
instance_8238,8.0,32.0,1000000,3646000000
instance_8241,8.0,40.0,1000000,20805000000
instance_8242,8.0,40.0,148000000,80119000000
instance_8243,8.0,40.0,0,360493000000
instance_8246,8.0,40.0,0,121875000000
instance_8247,64.0,400.0,1416000000,40940000000
instance_8248,96.0,480.0,0,184702000000
instance_8250,8.0,16.0,1867000000,10352000000
instance_8251,8.0,16.0,0,13715000000
instance_8252,8.0,40.0,0,13830000000
instance_8253,8.0,16.0,0,10339000000
instance_8254,8.0,40.0,0,10355000000
instance_8255,8.0,32.0,0,13785000000
instance_8257,64.0,320.0,1645000000,58415000000
instance_8258,96.0,480.0,0,58936000000
instance_8259,64.0,320.0,1020000000,58369000000
instance_8260,64.0,320.0,31000000,59977000000
instance_8261,64.0,320.0,347000000,57012000000
instance_8262,64.0,320.0,582000000,168557000000
instance_8263,64.0,320.0,848000000,163487000000
instance_8264,48.0,240.0,259000000,629236000000
instance_8265,64.0,320.0,240000000,58793000000
instance_8266,48.0,240.0,660000000,1191234000000
instance_8267,64.0,320.0,0,177234000000
instance_8269,96.0,480.0,1133000000,58377000000
instance_8270,64.0,320.0,196000000,53402000000
instance_8271,48.0,240.0,5000000,123000000
instance_8272,48.0,200.0,4000000,279827000000
instance_8274,64.0,480.0,250000000,120000000
instance_8275,64.0,350.0,423000000,128000000
instance_8273,8.0,40.0,112000000,22507000000
instance_8276,64.0,350.0,1389000000,54514000000
instance_8278,8.0,16.0,1019000000,3547000000
instance_8279,8.0,40.0,0,3802000000
instance_8280,12.0,120.0,1256000000,1485000000
instance_8281,192.0,960.0,170000000,248133000000
instance_8282,12.0,120.0,1556000000,4351000000
instance_8283,12.0,120.0,10000000,93968999999
instance_8284,8.0,16.0,406000000,3567000000
instance_8288,8.0,40.0,0,65064999999
instance_8289,12.0,120.0,3397000000,4242000000
instance_8290,12.0,120.0,0,61796999999
instance_8291,12.0,120.0,0,62411999999
instance_8294,8.0,40.0,0,61566999999
instance_8295,8.0,16.0,0,61507999999
instance_8297,8.0,16.0,5000000,61502999999
instance_8299,64.0,320.0,2214000000,2402981000000
instance_8300,12.0,120.0,1189000000,59383999999
instance_8302,8.0,40.0,9483000000,1959498000000
instance_8304,64.0,320.0,1848000000,32739999999
instance_8305,64.0,320.0,1207000000,30671999999
instance_8308,8.0,40.0,2491000000,11097999999
instance_8310,48.0,240.0,1034000000,23148999999
instance_8311,96.0,480.0,0,224372000000
instance_8312,64.0,320.0,844000000,1311999999
instance_8313,64.0,320.0,707999999,3011000000
instance_8314,64.0,400.0,0,143629000000
instance_8317,64.0,320.0,2185000000,7992000000
instance_8319,8.0,40.0,328000000,2552000000
instance_8320,64.0,320.0,1252000000,76823000000
instance_8321,64.0,320.0,0,2069659000000
instance_8322,64.0,320.0,3191000000,122576000000
instance_8323,48.0,200.0,1372000000,214772000000
instance_8324,8.0,40.0,136000000,11085000000
instance_8327,64.0,320.0,1970000000,121102000000
instance_8328,48.0,200.0,55000000,19851000000
instance_8329,192.0,960.0,180000000,127596000000
instance_8332,48.0,200.0,3266000000,2401403000000
instance_8331,96.0,480.0,1000000,13210000000
instance_8333,96.0,480.0,1129000000,4358000000
instance_8334,8.0,40.0,941000000,3597000000
instance_8335,8.0,40.0,0,4428000000
instance_8336,192.0,960.0,589000000,894166000000
instance_8337,64.0,320.0,1758000000,15706000000
instance_8339,64.0,320.0,0,89796000000
instance_8338,64.0,320.0,1000000,18019000000
instance_8342,48.0,240.0,324000000,6541000000
instance_8344,8.0,40.0,814000000,27912000000
instance_8348,64.0,320.0,2045000000,86775000000
instance_8349,64.0,320.0,0,86949000000
instance_8350,64.0,320.0,0,93620000000
instance_8351,64.0,320.0,0,119608000000
instance_8352,64.0,320.0,0,356444000000
instance_8353,64.0,320.0,0,1755940000000
instance_8354,96.0,480.0,1000000,31011000000
instance_8355,96.0,480.0,0,127571000000
instance_8357,64.0,320.0,690000000,126855000000
instance_8358,64.0,320.0,90000000,5479000000
instance_8359,64.0,320.0,30000000,120315000000
instance_8360,64.0,320.0,29000000,19778000000
instance_8361,64.0,320.0,30000000,106414000000
instance_8362,64.0,320.0,126000000,101102000000
instance_8363,64.0,320.0,115000000,251850000000
instance_8364,64.0,320.0,149000000,48258000000
instance_8365,64.0,320.0,1440000000,99522000000
instance_8366,96.0,640.0,220000000,744143000000
instance_8368,64.0,320.0,164000000,13511000000
instance_8369,48.0,240.0,0,278268000000
instance_8370,64.0,320.0,0,729487000000
instance_8371,64.0,320.0,0,5964000000
instance_8373,64.0,320.0,630000000,2540000000
instance_8374,96.0,480.0,540000000,116990000000
instance_8375,96.0,480.0,0,9119000000
instance_8376,64.0,320.0,151000000,8795000000
instance_8377,64.0,320.0,1408000000,27830000000
instance_8378,64.0,320.0,0,144034000000
instance_8379,48.0,240.0,912000000,73205000000
instance_8380,48.0,200.0,1230000000,71750000000
instance_8382,64.0,320.0,614000000,1488454000000
instance_8384,64.0,320.0,1085000000,4067000000
instance_8383,192.0,960.0,1448000000,128000000
instance_8386,96.0,480.0,634000000,17539000000
instance_8388,64.0,320.0,359000000,4495000000
instance_8389,64.0,320.0,420000000,170608000000
instance_8392,64.0,320.0,723000000,10953000000
instance_8393,64.0,320.0,509000000,93276000000
instance_8394,64.0,320.0,2157000000,121000000
instance_8395,64.0,320.0,0,91364000000
instance_8397,64.0,320.0,1000000,120000000
instance_8400,64.0,320.0,0,133000000
instance_8396,64.0,320.0,134000000,72805000000
instance_8398,64.0,320.0,1000000,8216000000
instance_8399,64.0,320.0,0,43921000000
instance_8401,64.0,320.0,327000000,127000000
instance_8402,48.0,240.0,1152000000,703481000000
instance_8403,64.0,320.0,1130000000,10834000000
instance_8404,64.0,320.0,59000000,100416000000
instance_8410,12.0,120.0,103000000,802215000000
instance_8409,8.0,16.0,1000000,3547000000
instance_8411,12.0,120.0,0,1042360000000
instance_8412,8.0,40.0,0,1152140000000
instance_8413,8.0,40.0,0,1483655000000
instance_8414,8.0,16.0,0,1484390000000
instance_8415,8.0,40.0,0,1740476000000
instance_8423,48.0,200.0,917000000,1292383000000
instance_8424,64.0,320.0,0,2342911000000
instance_8427,64.0,320.0,240000000,133000000
instance_8426,48.0,200.0,120000000,1009000000
instance_8428,48.0,200.0,1011000000,824371000000
instance_8430,96.0,480.0,706000000,14746000000
instance_8436,8.0,40.0,396000000,604303000000
instance_8437,64.0,320.0,1159000000,134000000
instance_8439,192.0,937.5,63000000,757814000000
instance_8440,64.0,320.0,100000000,47350000000
instance_8438,64.0,320.0,26000000,79815000000
instance_8441,96.0,480.0,321000000,165742000000
instance_8442,192.0,937.5,271000000,42693000000
instance_8443,96.0,480.0,425000000,107290000000
instance_8445,48.0,200.0,676000000,2026079000000
instance_8446,96.0,480.0,1000000,61582000000
instance_8447,8.0,40.0,308000000,28263000000
instance_8448,96.0,480.0,352000000,109980000000
instance_8449,48.0,240.0,841000000,951000000
instance_8450,48.0,240.0,483000000,2023740000000
instance_8451,96.0,480.0,116000000,56327000000
instance_8453,48.0,240.0,354000000,17698000000
instance_8456,64.0,320.0,336000000,64491000000
instance_8457,48.0,200.0,221000000,762000000
instance_8458,64.0,320.0,703000000,58065000000
instance_8459,64.0,320.0,1000000,68001000000
instance_8464,48.0,200.0,409000000,102104000000
instance_8472,48.0,200.0,131000000,124000000
instance_8476,48.0,240.0,95000000,123000000
instance_8466,48.0,200.0,250000000,120000000
instance_8469,48.0,240.0,109000000,285302000000
instance_8465,48.0,200.0,572000000,130000000
instance_8468,48.0,240.0,611000000,129000000
instance_8473,48.0,300.0,154000000,266820000000
instance_8474,64.0,320.0,352000000,10520000000
instance_8478,48.0,300.0,1485000000,20004000000
instance_8479,64.0,320.0,0,46840000000
instance_8481,48.0,240.0,0,1209792000000
instance_8484,48.0,240.0,0,95839000000
instance_8482,64.0,320.0,8000000,10258000000
instance_8480,48.0,300.0,116000000,297567000000
instance_8483,64.0,320.0,12000000,53964000000
instance_8486,64.0,320.0,454000000,53628000000
instance_8485,48.0,200.0,1000000,95100000000
instance_8487,96.0,480.0,264000000,1131428000000
instance_8489,64.0,256.0,0,119533000000
instance_8490,8.0,40.0,99000000,880039000000
instance_8491,96.0,480.0,259000000,9137000000
instance_8493,64.0,320.0,208000000,94859000000
instance_8497,96.0,480.0,199000000,1492862000000
instance_8498,8.0,50.0,146000000,1114000000
instance_8499,48.0,240.0,545000000,1544759000000
instance_8502,12.0,120.0,397000000,1451048000000
instance_8503,8.0,40.0,1000000,1998025000000
instance_8507,8.0,16.0,0,2308448000000
instance_8492,48.0,240.0,516000000,128000000
instance_8511,8.0,50.0,335000000,6168000000
instance_8512,48.0,200.0,114000000,127000000
instance_8510,48.0,200.0,6000000,122000000
instance_8525,48.0,240.0,499000000,130000000
instance_8513,64.0,350.0,71000000,130000000
instance_8521,48.0,200.0,6000000,125000000
instance_8518,48.0,240.0,5000000,121000000
instance_8516,48.0,200.0,4000000,127000000
instance_8517,48.0,200.0,27000000,951000000
instance_8526,96.0,480.0,369000000,121000000
instance_8519,64.0,320.0,243000000,304000000
instance_8515,64.0,320.0,16000000,129000000
instance_8522,64.0,320.0,0,129000000
instance_8523,48.0,200.0,0,130000000
instance_8520,48.0,200.0,78000000,44298000000
instance_8514,64.0,320.0,61000000,158000000
instance_8524,48.0,200.0,42000000,6484000000
instance_8529,64.0,320.0,766000000,85609000000
instance_8530,64.0,320.0,1000000,130000000
instance_8533,48.0,200.0,6000000,689987000000
instance_8534,64.0,320.0,52000000,188242000000
instance_8532,64.0,320.0,75000000,8636000000
instance_8536,48.0,240.0,4000000,126000000
